company,url,content,scrape_date
Roland Berger,https://www.rolandberger.com,"For the seventh time, Microsoft Germany and Roland Berger have recognized pioneering solutions for the manufacturing industry with the Microsoft Intelligent Manufacturing Award (MIMA).",2026-03-24
Roland Berger,https://www.rolandberger.com,"Announced plant closures increased sixfold as detailed in the Roland Berger commissioned CEFIC study, urging the European chemical industry to act now.",2026-03-24
Roland Berger,https://www.rolandberger.com,The perfect storm: When demographic decline meets technological disruption,2026-03-24
Roland Berger,https://www.rolandberger.com,"Stefan Schaible wird gemeinsam mit unserem Brüsseler Team ein exklusives CxO-Dinner in Brüssel veranstalten, bei dem Führungskräfte aus Industrie, Technologie, Finanzwesen und Politik zusammenkommen, um über das industrielle KI-Potenzial Europas und die notwendigen Maßnahmen zur Steigerung der Wettbewerbsfähigkeit zu diskutieren. Am folgenden Tag wird Stefan beim Politico Competitive Europe Summit im Rampenlicht stehen und in einem C-Level-Interview seine Sicht auf den aktuellen Stand der KI in Europa und dessen Bedeutung für Wirtschaft und Politik darlegen.  David Born wird als Diskussionsteilnehmer an dem Gipfel teilnehmen und sein Fachwissen zum Binnenmarkt und zur Zukunftsfähigkeit Europas einbringen.",2026-03-24
Roland Berger,https://www.rolandberger.com,"Die fiberdays ist Deutschlands führende Fachmesse für Digitalisierung, digitale Infrastruktur und Glasfaserausbau und bringt wichtige Akteure aus den Bereichen Telekommunikation, Medien und Technologie zusammen. Am 25. März um 16:00 Uhr nimmt unser Partner  Fabian Huhle an einer Podiumsdiskussion mit dem Titel “Media Jobs in the Age of AI: A Look into the Crystal Ball – Skill Shift: Which Roles Are Disappearing, Which New Ones Are Emerging?” teil. Die Sitzung befasst sich damit, wie KI die Medienbranche verändert, wie sich die Anforderungen an die Qualifikationen entwickeln und welche Auswirkungen dies auf Unternehmen hat, die sich im digitalen Wandel befinden. Für weitere Informationen wenden Sie sich bitte an  Paulina Wolfgram .",2026-03-24
Roland Berger,https://www.rolandberger.com,"Deutschlands Wirtschaft 2026: Schwache Erholung, globale Herausforderungen, Rekord Insolvenzen und hohe Sparneigung. Ausblick und Analysen.",2026-03-24
Roland Berger,https://www.rolandberger.com,Die Ralf Schmitz CRO Management deckt die gesamte Wertschöpfungskette der Restrukturierung ab: von der Entwicklung ganzheitlicher Restrukturierungskonzepte über die operative Umsetzung bis zur erfolgreichen Transformation,2026-03-24
Roland Berger,https://www.rolandberger.com,"Drawing on the perspectives of over 130 CXOs from a wide range of industries, the study provides a candid look at how marketing is viewed today, what is expected of CMOs, and what it will take for marketing to earn its “license to lead”.",2026-03-24
Roland Berger,https://www.rolandberger.com,"Obwohl die IT-Ausgaben von Versicherungen und gesetzlichen Krankenkassen seit Jahren stetig steigen, generieren die Investitionen oft wenig wirtschaftlichen Nutzen. Die Unternehmen stehen hier an einem Wendepunkt. Strategische Prioritäten, Projekte und ihr Wertbeitrag zum Gesamterfolg müssen kritisch hinterfragt und neu ausgerichtet werden.",2026-03-24
Roland Berger,https://www.rolandberger.com,"Entdecken Sie den Roland Berger Podcast für Executives, mit sachkundigen Einblicken in globale Trends, neue Technologien, Nachhaltigkeit und Geschäftsstrategien.",2026-03-24
Roland Berger,https://www.rolandberger.com,"In der sich neu formierenden geopolitischen Ära analysiert Think:Act, wie Klarheit, Sinnhaftigkeit und Anpassungsfähigkeit Führung in einer komplexen Welt prägen.",2026-03-24
Roland Berger,https://www.rolandberger.com,"Mit Roland Berger entscheidest du dich für einen Arbeitgeber, der Vielfalt in allen Facetten wertschätzt und lebt.",2026-03-24
Roland Berger,https://www.rolandberger.com,Als einzige internationale Strategieberatung mit europäischen Wurzeln ist Vielfalt Teil unserer Identität.,2026-03-24
